"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","17","","FieldStorageSuite","","","","[ListCardFields] List document fields test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","4","","DocumentSuite","","","","[GetDocumentByInfoCardID] Success",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","2","","AuthSuite","","","","[LoginEmployee] Incorrect password",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","11","","AuthSuite","","","","[LoginEmployee] Incorrect phone number",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","21","","CheckpointStorageSuite","","","","[ListPassages] List passages test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","20","","InfoCardStorageSuite","","","","[GetByEmployeeID] Get info card by employee ID test",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:34 GMT 2024","4","","CheckpointSuite","","","","[ListPassages] Incorrect document ID",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","5","","DocumentSuite","","","","[GetDocumentByInfoCardID] Incorrect info card ID",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","4","","EmployeeSuite","","","","[GetEmployee] Success",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","4","","CompanySuite","","","","[GetCompany] Success",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","7","","InfoCardSuite","","","","[GetInfoCard] Success",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","14","","CheckpointStorageSuite","","","","[CreatePassage] Create passage test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","1","","InfoCardStorageSuite","","","","[Create] Create info card test",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:34 GMT 2024","1","","CheckpointSuite","","","","[CreatePassage] Success",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","9","","FieldSuite","","","","[ListDocumentFields] Incorrect document ID",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","25","","DocumentStorageSuite","","","","[Create] Create document test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","26","","CheckpointStorageSuite","","","","[GetPassage] Get passage test",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","7","","InfoCardSuite","","","","[ValidateInfoCard] Success",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","4","","DocumentSuite","","","","[GetDocument] Incorrect document ID",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","34","","CheckpointStorageSuite","","","","[DeletePassage] Delete passage test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","19","","InfoCardStorageSuite","","","","[List] List info cards test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","2","","CompanyStorageSuite","","","","[Create] Create company test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","29","","EmployeeStorageSuite","","","","[GetByPhone] Get employee by phone test",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","4","","CompanySuite","","","","[GetCompany] Incorrect company ID",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:34 GMT 2024","3","","InfoCardSuite","","","","[DeleteInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","6","","CheckpointStorageSuite","","","","[DeleteCheckpoint] Delete checkpoint test",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:34 GMT 2024","1","","FieldSuite","","","","[DeleteDocumentField] Success",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","3","","EmployeeSuite","","","","[DeleteEmployee] Success",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","11","","InfoCardSuite","","","","[ListInfoCards] Success",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","32","","EmployeeStorageSuite","","","","[GetByInfoCardID] Get employee by info card ID test",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:34 GMT 2024","3","","CheckpointSuite","","","","[ListPassages] Success",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","11","","EmployeeStorageSuite","","","","[Register] Register employee test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","24","","DocumentStorageSuite","","","","[GetByInfoCardID] Get document by info card ID test",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","7","","FieldSuite","","","","[GetDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","4","","DocumentSuite","","","","[GetDocument] Success",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","4","","DocumentSuite","","","","[DeleteDocument] Incorrect document ID",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","9","","FieldSuite","","","","[ListDocumentFields] Success",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","1","","EmployeeStorageSuite","","","","[UpdateRefreshToken] Update refresh token test",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","8","","InfoCardSuite","","","","[GetInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","9","","InfoCardSuite","","","","[ValidateInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","16","","FieldStorageSuite","","","","[Create] Create document field test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","1","","EmployeeSuite","","","","[GetEmployee] Incorrect phone number",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:34 GMT 2024","1","","InfoCardSuite","","","","[DeleteInfoCard] Success",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","11","","InfoCardSuite","","","","[ListInfoCards] Incorrect request",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:34 GMT 2024","2","","InfoCardSuite","","","","[CreateInfoCard] Incorrect employee ID",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","3","","DocumentSuite","","","","[CreateDocument] Success",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","1","","DocumentStorageSuite","","","","[Delete] Delete document test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","23","","CheckpointStorageSuite","","","","[CreateCheckpoint] Create checkpoint test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","6","","EmployeeSuite","","","","[DeleteEmployee] Incorrect info card ID",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","14","","FieldStorageSuite","","","","[Get] Get document field test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","1","","FieldStorageSuite","","","","[Delete] Delete document field test",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","9","","FieldSuite","","","","[CreateDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","0","","CompanyStorageSuite","","","","[Delete] Delete company test",""
"passed","Sun Oct 06 09:29:35 GMT 2024","Sun Oct 06 09:29:35 GMT 2024","26","","DocumentStorageSuite","","","","[GetByID] Get document by ID test",""
"passed","Sun Oct 06 09:29:34 GMT 2024","Sun Oct 06 09:29:34 GMT 2024","6","","FieldSuite","","","","[CreateDocumentField] Success",""
