"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 09:27:12 GMT 2024","Sun Oct 06 09:27:12 GMT 2024","1","","DocumentStorageSuite","","","","[Create] Create document test",""
"passed","Sun Oct 06 09:27:12 GMT 2024","Sun Oct 06 09:27:12 GMT 2024","3","","DocumentStorageSuite","","","","[GetByInfoCardID] Get document by info card ID test",""
"passed","Sun Oct 06 09:27:11 GMT 2024","Sun Oct 06 09:27:11 GMT 2024","14","","InfoCardSuite","","","","[GetInfoCard] Success",""
"passed","Sun Oct 06 09:27:11 GMT 2024","Sun Oct 06 09:27:11 GMT 2024","40","","DocumentSuite","","","","[CreateDocument] Incorrect info card ID",""
"passed","Sun Oct 06 09:27:11 GMT 2024","Sun Oct 06 09:27:11 GMT 2024","22","","DocumentSuite","","","","[GetDocument] Incorrect document ID",""
"passed","Sun Oct 06 09:27:12 GMT 2024","Sun Oct 06 09:27:12 GMT 2024","12","","CheckpointStorageSuite","","","","[ListPassages] List passages test",""
"passed","Sun Oct 06 09:27:12 GMT 2024","Sun Oct 06 09:27:12 GMT 2024","8","","EmployeeStorageSuite","","","","[Register] Register employee test",""
"passed","Sun Oct 06 09:27:12 GMT 2024","Sun Oct 06 09:27:12 GMT 2024","9","","CompanyStorageSuite","","","","[Delete] Delete company test",""
"passed","Sun Oct 06 09:27:11 GMT 2024","Sun Oct 06 09:27:11 GMT 2024","12","","FieldSuite","","","","[ListDocumentFields] Success",""
"passed","Sun Oct 06 09:27:12 GMT 2024","Sun Oct 06 09:27:12 GMT 2024","12","","FieldStorageSuite","","","","[Delete] Delete document field test",""
"passed","Sun Oct 06 09:27:12 GMT 2024","Sun Oct 06 09:27:12 GMT 2024","8","","CheckpointStorageSuite","","","","[DeleteCheckpoint] Delete checkpoint test",""
