"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 07 19:24:51 GMT 2024","Mon Oct 07 19:24:51 GMT 2024","6","","FieldSuite","","","","[ListDocumentFields] Success",""
"passed","Mon Oct 07 19:24:52 GMT 2024","Mon Oct 07 19:24:52 GMT 2024","4","","DocumentStorageSuite","","","","[GetByInfoCardID] Get document by info card ID test",""
"passed","Mon Oct 07 19:24:51 GMT 2024","Mon Oct 07 19:24:51 GMT 2024","3","","DocumentSuite","","","","[CreateDocument] Success",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:07 GMT 2024","1505","","AuthSuite","","","","[LoginEmployee] Incorrect password",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","3","","AuthSuite","","","","[LoginEmployee] Incorrect phone number",""
"passed","Mon Oct 07 19:24:52 GMT 2024","Mon Oct 07 19:24:52 GMT 2024","8","","CheckpointStorageSuite","","","","[ListPassages] List passages test",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","20","","InfoCardStorageSuite","","","","[GetByEmployeeID] Get info card by employee ID test",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","53","","CheckpointStorageSuite","","","","[GetCheckpoint] Get checkpoint test",""
"passed","Mon Oct 07 19:24:51 GMT 2024","Mon Oct 07 19:24:51 GMT 2024","8","","FieldSuite","","","","[DeleteDocumentField] Success",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","34","","CompanyStorageSuite","","","","[GetByID] Get company by ID test",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","63","","CheckpointStorageSuite","","","","[ListPassages] List passages test",""
"passed","Mon Oct 07 19:24:51 GMT 2024","Mon Oct 07 19:24:51 GMT 2024","4","","FieldSuite","","","","[GetDocumentField] Incorrect document ID",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","33","","CompanyStorageSuite","","","","[Create] Create company test",""
"passed","Mon Oct 07 19:24:51 GMT 2024","Mon Oct 07 19:24:51 GMT 2024","16","","EmployeeSuite","","","","[DeleteEmployee] Success",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","59","","DocumentStorageSuite","","","","[GetByInfoCardID] Get document by info card ID test",""
"passed","Mon Oct 07 19:24:52 GMT 2024","Mon Oct 07 19:24:52 GMT 2024","11","","FieldStorageSuite","","","","[ListCardFields] List document fields test",""
"passed","Mon Oct 07 19:24:51 GMT 2024","Mon Oct 07 19:24:51 GMT 2024","10","","DocumentSuite","","","","[GetDocumentByInfoCardID] Incorrect info card ID",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","47","","DocumentStorageSuite","","","","[GetByID] Get document by ID test",""
"passed","Mon Oct 07 19:24:52 GMT 2024","Mon Oct 07 19:24:52 GMT 2024","10","","InfoCardStorageSuite","","","","[Create] Create info card test",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","65","","DocumentStorageSuite","","","","[Delete] Delete document test",""
"passed","Mon Oct 07 19:24:51 GMT 2024","Mon Oct 07 19:24:51 GMT 2024","2","","FieldSuite","","","","[CreateDocumentField] Incorrect document ID",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","1","","CompanySuite","","","","[INT GetCompany] Success",""
"passed","Mon Oct 07 19:24:52 GMT 2024","Mon Oct 07 19:24:52 GMT 2024","5","","CheckpointStorageSuite","","","","[CreatePassage] Create passage test",""
"passed","Mon Oct 07 19:24:52 GMT 2024","Mon Oct 07 19:24:52 GMT 2024","3","","FieldStorageSuite","","","","[Get] Get document field test",""
"passed","Mon Oct 07 19:24:52 GMT 2024","Mon Oct 07 19:24:52 GMT 2024","16","","CheckpointStorageSuite","","","","[GetCheckpoint] Get checkpoint test",""
"passed","Mon Oct 07 19:24:51 GMT 2024","Mon Oct 07 19:24:51 GMT 2024","4","","InfoCardSuite","","","","[CreateInfoCard] Success",""
"passed","Mon Oct 07 19:24:51 GMT 2024","Mon Oct 07 19:24:51 GMT 2024","1","","DocumentSuite","","","","[GetDocument] Success",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","18","","InfoCardStorageSuite","","","","[List] List info cards test",""
"passed","Mon Oct 07 19:24:52 GMT 2024","Mon Oct 07 19:24:52 GMT 2024","16","","EmployeeStorageSuite","","","","[Delete] Delete employee test",""
"passed","Mon Oct 07 19:24:52 GMT 2024","Mon Oct 07 19:24:52 GMT 2024","7","","FieldStorageSuite","","","","[Create] Create document field test",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:05 GMT 2024","60","","CheckpointStorageSuite","","","","[DeletePassage] Delete passage test",""
"passed","Mon Oct 07 19:24:52 GMT 2024","Mon Oct 07 19:24:52 GMT 2024","4","","InfoCardStorageSuite","","","","[Delete] Delete info card test",""
"passed","Mon Oct 07 19:24:52 GMT 2024","Mon Oct 07 19:24:52 GMT 2024","9","","InfoCardStorageSuite","","","","[List] List info cards test",""
"passed","Mon Oct 07 19:25:05 GMT 2024","Mon Oct 07 19:25:06 GMT 2024","1182","","EmployeeStorageSuite","","","","[GetByInfoCardID] Get employee by info card ID test",""
"passed","Mon Oct 07 19:24:51 GMT 2024","Mon Oct 07 19:24:51 GMT 2024","3","","FieldSuite","","","","[ListDocumentFields] Incorrect document ID",""
