"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","60","","FieldSuite","","","","[CreateDocumentField] Incorrect document ID",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","43","","FieldSuite","","","","[DeleteDocumentField] Incorrect field ID",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","37","","CheckpointStorageSuite","","","","[DeletePassage] Delete passage test",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","2","","CompanySuite","","","","[INT GetCompany] Success",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","109","","CheckpointStorageSuite","","","","[DeletePassage] Delete passage test",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","15","","EmployeeSuite","","","","[DeleteEmployee] Incorrect info card ID",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","31","","CheckpointStorageSuite","","","","[CreatePassage] Create passage test",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","67","","CheckpointStorageSuite","","","","[GetCheckpoint] Get checkpoint test",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","41","","FieldSuite","","","","[DeleteDocumentField] Success",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","16","","CompanyStorageSuite","","","","[GetByID] Get company by ID test",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","93","","CheckpointStorageSuite","","","","[INT CreateCheckpoint] Create checkpoint test",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","112","","EmployeeStorageSuite","","","","[GetByPhone] Get employee by phone test",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:56 GMT 2024","1334","","AuthSuite","","","","[RegisterEmployee] Correct request",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","23","","InfoCardStorageSuite","","","","[Delete] Delete info card test",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","33","","CheckpointStorageSuite","","","","[DeleteCheckpoint] Delete checkpoint test",""
"failed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","58","","CheckpointStorageSuite","","","","[INT CreatePassage] Create passage test",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","6","","InfoCardSuite","","","","[GetInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","27","","CompanyStorageSuite","","","","[Delete] Delete company test",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","58","","DocumentSuite","","","","[GetDocument] Success",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","17","","FieldStorageSuite","","","","[Get] Get document field test",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","23","","FieldSuite","","","","[ListDocumentFields] Success",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","9","","InfoCardSuite","","","","[ListInfoCards] Incorrect request",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","48","","DocumentSuite","","","","[CreateDocument] Incorrect info card ID",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:56 GMT 2024","1297","","AuthSuite","","","","[LoginEmployee] Incorrect password",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","30","","DocumentStorageSuite","","","","[Create] Create document test",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","112","","CheckpointStorageSuite","","","","[DeleteCheckpoint] Delete checkpoint test",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","30","","DocumentStorageSuite","","","","[GetByInfoCardID] Get document by info card ID test",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","29","","CheckpointStorageSuite","","","","[GetPassage] Get passage test",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","99","","EmployeeStorageSuite","","","","[Register] Register employee test",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","17","","EmployeeStorageSuite","","","","[GetByInfoCardID] Get employee by info card ID test",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","14","","CompanyStorageSuite","","","","[Create] Create company test",""
"passed","Sun Oct 06 18:43:55 GMT 2024","Sun Oct 06 18:43:55 GMT 2024","71","","InfoCardStorageSuite","","","","[Validate] Validate info card test",""
"passed","Sun Oct 06 18:43:41 GMT 2024","Sun Oct 06 18:43:41 GMT 2024","39","","InfoCardSuite","","","","[CreateInfoCard] Incorrect employee ID",""
