"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","6","","InfoCardSuite","","","","[ValidateInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","5","","InfoCardSuite","","","","[CreateInfoCard] Success",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","4","","InfoCardSuite","","","","[GetInfoCard] Success",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","5","","InfoCardSuite","","","","[ValidateInfoCard] Success",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","6","","InfoCardSuite","","","","[DeleteInfoCard] Incorrect info card ID",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","2","","InfoCardSuite","","","","[ListInfoCards] Success",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","1","","CheckpointStorageSuite","","","","[GetCheckpoint] Get checkpoint test",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","0","","CompanyStorageSuite","","","","[Delete] Delete company test",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","3","","CheckpointStorageSuite","","","","[CreatePassage] Create passage test",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","3","","InfoCardSuite","","","","[ListInfoCards] Incorrect request",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","3","","CheckpointStorageSuite","","","","[DeleteCheckpoint] Delete checkpoint test",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","5","","CheckpointStorageSuite","","","","[GetPassage] Get passage test",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","5","","CheckpointStorageSuite","","","","[CreateCheckpoint] Create checkpoint test",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","2","","InfoCardSuite","","","","[DeleteInfoCard] Success",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","1","","CheckpointStorageSuite","","","","[DeletePassage] Delete passage test",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","4","","CheckpointStorageSuite","","","","[ListPassages] List passages test",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","2","","CompanyStorageSuite","","","","[GetByID] Get company by ID test",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","2","","CompanyStorageSuite","","","","[Create] Create company test",""
"failed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","5","","InfoCardSuite","","","","[CreateInfoCard] Incorrect employee ID",""
"passed","Sun Oct 06 07:48:30 GMT 2024","Sun Oct 06 07:48:30 GMT 2024","2","","InfoCardSuite","","","","[GetInfoCard] Incorrect info card ID",""
